No.;Gene name;Oncogene or Tumor Suppresson gene
6127;KIF1C;#N/A
6128;CEP44;#N/A
6129;KLK3;#N/A
6130;PRDM16;#N/A
6131;B4GALT3;#N/A
6132;PPP6R1;#N/A
6133;SEL1L3;#N/A
6134;RASSF7;#N/A
6135;ATF7IP;#N/A
6136;CSTF2;#N/A
6137;SH2B2;#N/A
6138;BBIP1;#N/A
6139;KRT3;#N/A
6140;ELP2;#N/A
6141;IGFL3;#N/A
6142;ADIPOQ;#N/A
6143;FTL;#N/A
6144;ERCC6;#N/A
6145;ARHGDIB;#N/A
6146;EIF2S2;#N/A
6147;FAM43A;#N/A
6148;TAS1R3;#N/A
6149;FAM135B;#N/A
6150;SETD7;#N/A
6151;PTPN18;#N/A
6152;TPP2;#N/A
6153;LDHA;#N/A
6154;SLC25A10;#N/A
6155;STIL;#N/A
6156;CLCC1;#N/A
6157;HAO1;#N/A
6158;UBQLN2;#N/A
6159;MYH1;#N/A
6160;NAPG;#N/A
6161;CD101;#N/A
6162;MBTPS2;#N/A
6163;COX17;#N/A
6164;KLHL11;#N/A
6165;TMEM51;#N/A
6166;POLR3F;#N/A
6167;CPB2;#N/A
6168;LRRC41;#N/A
6169;COL17A1;#N/A
6170;TRMT2A;#N/A
6171;PPIL4;#N/A
6172;PPP1R3A;#N/A
6173;CCDC137;#N/A
6174;OLFM4;#N/A
6175;DNMT3L;#N/A
6176;ABCD1;#N/A
6177;DUSP23;#N/A
6178;RGS10;#N/A
6179;DNASE2B;#N/A
6180;EHD1;#N/A
6181;FBXO9;#N/A
6182;SAT1;#N/A
6183;UBE2S;#N/A
6184;PAX3;x
6185;DCXR;#N/A
6186;BHLHB9;#N/A
6187;DZANK1;#N/A
6188;TOR1A;#N/A
6189;MARS1;#N/A
6190;PKMYT1;#N/A
6191;STAC3;#N/A
6192;PARD6G;#N/A
6193;RFC5;#N/A
6194;WDR90;#N/A
6195;TGFBRAP1;#N/A
6196;ZNRF2;#N/A
6197;H2AC21;#N/A
6198;IFT88;#N/A
6199;KLHL22;#N/A
6200;CNST;#N/A
6201;CALY;#N/A
6202;PPM1G;#N/A
6203;CRHR1;#N/A
6204;RNF216;#N/A
6205;BRMS1L;#N/A
6206;LIN37;#N/A
6207;RMND1;#N/A
6208;MIPEP;#N/A
6209;NISCH;#N/A
6210;IRF6;#N/A
6211;CEP164;#N/A
6212;RAB1B;#N/A
6213;CCNH;#N/A
6214;ZFHX3;x
6215;CNTLN;#N/A
6216;ARL13B;#N/A
6217;IBTK;#N/A
6218;ARFGAP1;#N/A
6219;AP4M1;#N/A
6220;TMX2;#N/A
6221;MXD1;#N/A
6222;GNA11;x
6223;MAGED2;#N/A
6224;ATP6V1E2;#N/A
6225;SH3BGRL3;#N/A
6226;P2RX4;#N/A
6227;SGPP1;#N/A
6228;SYNM;#N/A
6229;FOXP2;#N/A
6230;ALG3;#N/A
6231;AGTR2;#N/A
6232;ARNT2;#N/A
6233;ABHD12B;#N/A
6234;GALK1;#N/A
6235;RAPSN;#N/A
6236;NDP;#N/A
6237;SV2B;#N/A
6238;PRDX6;#N/A
6239;CEP85L;#N/A
6240;EIF3K;#N/A
6241;COASY;#N/A
6242;BPNT2;#N/A
6243;PLXNB2;#N/A
6244;DUSP19;#N/A
6245;MYLK2;#N/A
6246;ITSN2;#N/A
6247;GSTM4;#N/A
6248;SLC9A2;#N/A
6249;GON4L;#N/A
6250;BICC1;#N/A
6251;GTF3C2;#N/A
6252;CS;#N/A
6253;STBD1;#N/A
6254;ASCC2;#N/A
6255;RECQL5;#N/A
6256;E2F8;#N/A
6257;L3MBTL3;#N/A
6258;CHAC1;#N/A
6259;FNBP1;#N/A
6260;TMEFF1;#N/A
6261;CLDN3;#N/A
6262;IWS1;#N/A
6263;BRD2;#N/A
6264;DCD;#N/A
6265;DAAM1;#N/A
6266;ODF3L1;#N/A
6267;TPT1;#N/A
6268;FLCN;x
6269;FNTA;#N/A
6270;DNAJC4;#N/A
6271;SRSF9;#N/A
6272;EFNA1;#N/A
6273;SSB;#N/A
6274;NRDC;#N/A
6275;ASB8;#N/A
6276;LHX6;#N/A
6277;NR1D1;#N/A
6278;LSM10;#N/A
6279;AMD1;#N/A
6280;TCTN1;#N/A
6281;ATP13A3;#N/A
6282;MYH2;#N/A
6283;PIGL;#N/A
6284;KIF20B;#N/A
6285;CD1D;#N/A
6286;DEPDC5;#N/A
6287;COPS8;#N/A
6288;PLEKHH1;#N/A
6289;ZNF101;#N/A
6290;SIK2;#N/A
6291;PTPRS;x
6292;ID3;x
6293;CCDC6;#N/A
6294;SLN;#N/A
6295;USP18;#N/A
6296;C1orf112;#N/A
6297;UBE2G2;#N/A
6298;RHOU;#N/A
6299;RPL3L;#N/A
6300;SLC26A6;#N/A
6301;POLR3D;#N/A
6302;NFE2L1;#N/A
6303;PLEKHO2;#N/A
6304;MVD;#N/A
6305;MRPS28;#N/A
6306;MED18;#N/A
6307;FCRL4;#N/A
6308;KLHL1;#N/A
6309;KATNA1;#N/A
6310;CBLL1;#N/A
6311;HSPH1;#N/A
6312;MBNL1;#N/A
6313;GPD2;#N/A
6314;CD22;#N/A
6315;AHCYL1;#N/A
6316;ATXN10;#N/A
6317;IGHE;#N/A
6318;ZYX;#N/A
6319;MC1R;#N/A
6320;MEF2B;x
6321;H3-5;#N/A
6322;CDC20B;#N/A
6323;QKI;x
6324;SPDYA;#N/A
6325;EEF1E1;#N/A
6326;CFI;#N/A
6327;GPR84;#N/A
6328;BPIFA1;#N/A
6329;GAPVD1;#N/A
6330;LAMA2;#N/A
6331;CREB3L2;#N/A
6332;KCTD3;#N/A
6333;HNRNPAB;#N/A
6334;ANKHD1;#N/A
6335;HAND1;#N/A
6336;ZMPSTE24;#N/A
6337;SLC27A4;#N/A
6338;ANOS1;#N/A
6339;CEP72;#N/A
6340;SLC7A2;#N/A
6341;BOLA3;#N/A
6342;LRWD1;#N/A
6343;RAD1;#N/A
6344;NOC2L;#N/A
6345;MFSD8;#N/A
6346;MCAT;#N/A
6347;GINS4;#N/A
6348;POMT1;#N/A
6349;GRK5;#N/A
6350;NUDT14;#N/A
6351;CD8B;#N/A
6352;MYL12A;#N/A
6353;C1QTNF3;#N/A
6354;FAM83H;#N/A
6355;NOL8;#N/A
6356;NSMCE4A;#N/A
6357;PMPCA;#N/A
6358;SEC24D;#N/A
6359;CHAF1B;#N/A
6360;CENPB;#N/A
6361;TCP11L2;#N/A
6362;FANCG;x
6363;EXOSC7;#N/A
6364;LMO4;#N/A
6365;SCMH1;#N/A
6366;CEP192;#N/A
6367;TDG;#N/A
6368;CENPM;#N/A
6369;FAN1;#N/A
6370;GTF2IRD1;#N/A
6371;CCDC102A;#N/A
6372;CISD3;#N/A
6373;PHGDH;#N/A
6374;PALB2;x
6375;PDE4D;#N/A
6376;KCNK9;#N/A
6377;GM2A;#N/A
6378;OSBPL11;#N/A
6379;LCAT;#N/A
6380;IPO4;#N/A
6381;ANKRD52;#N/A
6382;JAM2;#N/A
6383;PLA2G1B;#N/A
6384;NFXL1;#N/A
6385;FABP3;#N/A
6386;RAB3D;#N/A
6387;HACE1;#N/A
6388;KANK1;#N/A
6389;PHACTR4;#N/A
6390;HES5;#N/A
6391;COL14A1;#N/A
6392;ROGDI;#N/A
6393;NKX3-1;x
6394;H2BC6;#N/A
6395;RAB32;#N/A
6396;TULP3;#N/A
6397;MLPH;#N/A
6398;ABCB11;#N/A
6399;MTPN;#N/A
6400;ST13;#N/A
6401;ZMYM6;#N/A
6402;STMN1;#N/A
6403;EPN3;#N/A
6404;CPNE7;#N/A
6405;NKRF;#N/A
6406;SERINC3;#N/A
6407;PTPN5;#N/A
6408;LUZP1;#N/A
6409;ELL3;#N/A
6410;SPDEF;#N/A
6411;CD82;#N/A
6412;NAPB;#N/A
6413;CNN2;#N/A
6414;PPBP;#N/A
6415;PRIM1;#N/A
6416;BCAT2;#N/A
6417;ZNF747;#N/A
6418;ZSCAN1;#N/A
6419;GDF11;#N/A
6420;RNF43;x
6421;FOXD4L6;#N/A
6422;KLF8;#N/A
6423;CCAR1;#N/A
6424;MYOT;#N/A
6425;MAPRE2;#N/A
6426;SUN2;#N/A
6427;EMC1;#N/A
6428;OBP2A;#N/A
6429;SSTR2;#N/A
6430;WRNIP1;#N/A
6431;ATP1B1;#N/A
6432;UBE2G1;#N/A
6433;CPLX2;#N/A
6434;RAB40B;#N/A
6435;KIR2DL2;#N/A
6436;SMS;#N/A
6437;HIP1R;#N/A
6438;SLTM;#N/A
6439;BASP1;#N/A
6440;CAMKK1;#N/A
6441;NLRP4;#N/A
6442;LSM2;#N/A
6443;RHBDD3;#N/A
6444;RIOK1;#N/A
6445;CLTCL1;#N/A
6446;RBM17;#N/A
6447;CPVL;#N/A
6448;MTMR9;#N/A
6449;SLC6A12;#N/A
6450;FOXF2;#N/A
6451;SPAG7;#N/A
6452;ELL;x
6453;PTRH2;#N/A
6454;UPK1B;#N/A
6455;TGFBR3;#N/A
6456;RAVER1;#N/A
6457;CCT6B;#N/A
6458;MED20;#N/A
6459;PLXNA3;#N/A
6460;MYH14;#N/A
6461;MSL1;#N/A
6462;IKZF4;#N/A
6463;CNOT8;#N/A
6464;ABCB4;#N/A
6465;PDCD11;#N/A
6466;IFT81;#N/A
6467;POLD3;#N/A
6468;ATCAY;#N/A
6469;PASD1;#N/A
6470;USP6;x
6471;PELI3;#N/A
6472;MLLT1;#N/A
6473;POLB;#N/A
6474;GPAA1;#N/A
6475;TFDP3;#N/A
6476;TIPRL;#N/A
6477;ZNF10;#N/A
6478;KBTBD6;#N/A
6479;GEMIN6;#N/A
6480;ARHGEF17;#N/A
6481;PTPRC;#N/A
6482;SNAPIN;#N/A
6483;SPDL1;#N/A
6484;TRIM11;#N/A
6485;FBLN5;#N/A
6486;MFN2;#N/A
6487;PRIM2;#N/A
6488;BAIAP2L1;#N/A
6489;PITX1;#N/A
6490;EXOSC10;#N/A
6491;ANKMY2;#N/A
6492;UPF3A;#N/A
6493;SERPINH1;#N/A
6494;VPS52;#N/A
6495;PNMA2;#N/A
6496;PCDH7;#N/A
6497;NAGLU;#N/A
6498;MBP;#N/A
6499;BLMH;#N/A
6500;ABRA;#N/A
6501;ZNF211;#N/A
6502;EPB41L1;#N/A
6503;MRPL44;#N/A
6504;JARID2;x
6505;DDX41;x
6506;CIZ1;#N/A
6507;MYOF;#N/A
6508;UBASH3B;#N/A
6509;ZFYVE16;#N/A
6510;NDFIP1;#N/A
6511;DCAF12;#N/A
6512;TFAP4;#N/A
6513;TBC1D10A;#N/A
6514;BRIX1;#N/A
6515;USP5;#N/A
6516;RFX5;#N/A
6517;FAM219A;#N/A
6518;PPIG;#N/A
6519;CA9;#N/A
6520;GALT;#N/A
6521;CSNK1G3;#N/A
6522;CDK16;#N/A
6523;TNNC1;#N/A
6524;NUPR1;#N/A
6525;TNPO2;#N/A
6526;EHD4;#N/A
6527;SLC27A2;#N/A
6528;ATP6AP1;#N/A
6529;DENR;#N/A
6530;PARVA;#N/A
6531;CHRNG;#N/A
6532;MRPL3;#N/A
6533;TMSB4X;#N/A
6534;DDC;#N/A
6535;CCDC85C;#N/A
6536;DTNA;#N/A
6537;APEH;#N/A
6538;ARAP1;#N/A
6539;NRAP;#N/A
6540;QSOX2;#N/A
6541;VAMP1;#N/A
6542;FASTKD2;#N/A
6543;CIT;#N/A
6544;TRIM35;#N/A
6545;HOXA10;#N/A
6546;ARL3;#N/A
6547;CTNNBL1;#N/A
6548;KNTC1;#N/A
6549;ABCA2;#N/A
6550;QTRT1;#N/A
6551;ZNF471;#N/A
6552;P3H1;#N/A
6553;TAF1D;#N/A
6554;APLF;#N/A
6555;B9D2;#N/A
6556;KRT32;#N/A
6557;DPF1;#N/A
6558;HADHA;#N/A
6559;MFSD5;#N/A
6560;SUSD2;#N/A
6561;BTG1;x
6562;HK2;#N/A
6563;SCN8A;#N/A
6564;XIRP2;#N/A
6565;ARHGEF10;#N/A
6566;PDE9A;#N/A
6567;MYCBP;#N/A
6568;TPD52;#N/A
6569;TIGD5;#N/A
6570;SLX4;x
6571;NCAN;#N/A
6572;EGFL7;x
6573;APLP2;#N/A
6574;GMNN;#N/A
6575;PARL;#N/A
6576;MESD;#N/A
6577;SCNN1G;#N/A
6578;SLC39A11;#N/A
6579;UBE3B;#N/A
6580;PELI2;#N/A
6581;FBXO17;#N/A
6582;TGM1;#N/A
6583;ART3;#N/A
6584;EPHA7;x
6585;RGPD6;#N/A
6586;SMYD2;#N/A
6587;TRABD;#N/A
6588;CCNJL;#N/A
6589;OSBPL9;#N/A
6590;ALDOC;#N/A
6591;UBA7;#N/A
6592;PRAF2;#N/A
6593;ARHGAP8;#N/A
6594;IFT52;#N/A
6595;C9orf72;#N/A
6596;C4A;#N/A
6597;TMEM160;#N/A
6598;CCDC90B;#N/A
6599;MYOCD;#N/A
6600;TIGD6;#N/A
6601;GPLD1;#N/A
6602;DET1;#N/A
6603;E2F7;#N/A
6604;LRR1;#N/A
6605;UBN1;#N/A
6606;DPP6;#N/A
6607;GALC;#N/A
6608;TWNK;#N/A
6609;MDM1;#N/A
6610;QARS1;#N/A
6611;SESN2;x
6612;ELL2;x
6613;PYGB;#N/A
6614;NXPH2;#N/A
6615;SRM;#N/A
6616;MYO7A;#N/A
6617;CAPG;#N/A
6618;NUCB1;#N/A
6619;LILRA3;#N/A
6620;GAS2L1;#N/A
6621;SIGIRR;#N/A
6622;BICD2;#N/A
6623;CTSA;#N/A
6624;ROS1;x
6625;ALKBH2;#N/A
6626;NPPB;#N/A
6627;ANAPC15;#N/A
6628;ZFX;#N/A
6629;WDHD1;#N/A
6630;LEPROT;#N/A
6631;GZF1;#N/A
6632;NSMCE2;#N/A
6633;HAT1;#N/A
6634;NME4;#N/A
6635;AFF3;#N/A
6636;MLH3;x
6637;LSM1;#N/A
6638;TSC22D3;#N/A
6639;DDX1;#N/A
6640;PPP1R8;#N/A
6641;GGA2;#N/A
6642;POLR1E;#N/A
6643;SRI;#N/A
6644;ORC3;#N/A
6645;ELOVL1;#N/A
6646;SOCS7;#N/A
6647;SLC35E1;#N/A
6648;PITPNA;#N/A
6649;REEP3;#N/A
6650;ALG9;#N/A
6651;ZC3HC1;#N/A
6652;ADAMTS2;#N/A
6653;BEND4;#N/A
6654;COL11A2;#N/A
6655;KCNAB3;#N/A
6656;APOD;#N/A
6657;E2F5;#N/A
6658;HPS3;#N/A
6659;MRPS5;#N/A
6660;SLC2A3;#N/A
6661;PTDSS2;#N/A
6662;BCL9;x
6663;MPDU1;#N/A
6664;NUDT12;#N/A
6665;MFN1;#N/A
6666;PPP6R3;#N/A
6667;RNF152;#N/A
6668;MAP7;#N/A
6669;RNF138;#N/A
6670;ACP5;#N/A
6671;EIF5A;#N/A
6672;FAHD1;#N/A
6673;RHOT1;#N/A
6674;MUTYH;x
6675;TUBAL3;#N/A
6676;MIS18BP1;#N/A
6677;LIMD1;#N/A
6678;H2AC15;#N/A
6679;XAF1;#N/A
6680;SNAPC4;#N/A
6681;SYNJ2;#N/A
6682;BCAT1;#N/A
6683;HOXC4;#N/A
6684;MTCH1;#N/A
6685;METTL7A;#N/A
6686;EFR3A;#N/A
6687;DDI2;#N/A
6688;NANOS1;#N/A
6689;BRPF1;#N/A
6690;F10;#N/A
6691;MTIF2;#N/A
6692;RGS3;#N/A
6693;TMEM248;#N/A
6694;ZFP1;#N/A
6695;EML4;#N/A
6696;FAM110A;#N/A
6697;SLC25A3;#N/A
6698;IFT122;#N/A
6699;RASSF6;#N/A
6700;AKTIP;#N/A
6701;NTF4;#N/A
6702;SUPT6H;#N/A
6703;RORC;#N/A
6704;SAP30L;#N/A
6705;POLE;x
6706;LARS2;#N/A
6707;BPIFB1;#N/A
6708;SH3BP4;#N/A
6709;SLC30A8;#N/A
6710;DEDD;#N/A
6711;MRPL18;#N/A
6712;ZNF490;#N/A
6713;ZNF581;#N/A
6714;ASB11;#N/A
6715;UNC45B;#N/A
6716;C11orf49;#N/A
6717;H2BC15;#N/A
6718;RNF213;#N/A
6719;TMEM186;#N/A
6720;KIAA1217;#N/A
6721;RAB9B;#N/A
6722;COMMD3;#N/A
6723;IL17B;#N/A
6724;VPS37A;#N/A
6725;FAM167A;#N/A
6726;SHKBP1;#N/A
6727;RFPL3;#N/A
6728;TRERF1;#N/A
6729;LTB;x
6730;CPSF4;#N/A
6731;TNFAIP8L1;#N/A
6732;CTTNBP2;#N/A
6733;STT3B;#N/A
6734;LILRA4;#N/A
6735;RADIL;#N/A
6736;NLGN1;#N/A
6737;APBA1;#N/A
6738;C4orf17;#N/A
6739;AP1S3;#N/A
6740;LIN54;#N/A
6741;ANKRD55;#N/A
6742;SFXN1;#N/A
6743;NGDN;#N/A
6744;UFC1;#N/A
6745;SGCZ;#N/A
6746;ARL2BP;#N/A
6747;KDELR1;#N/A
6748;MEF2D;x
6749;IP6K3;#N/A
6750;MT2A;#N/A
6751;RARS2;#N/A
6752;TUBGCP3;#N/A
6753;KANSL2;#N/A
6754;C2orf68;#N/A
6755;DHDDS;#N/A
6756;HOXB6;#N/A
6757;GBP2;#N/A
6758;RSBN1L;#N/A
6759;ATXN2L;#N/A
6760;STAP2;#N/A
6761;PLN;#N/A
6762;SELENBP1;#N/A
6763;D2HGDH;#N/A
6764;MT-ND2;#N/A
6765;GPRASP2;#N/A
6766;GPRC5B;#N/A
6767;DPH1;#N/A
6768;NDE1;#N/A
6769;CHIA;#N/A
6770;RNF130;#N/A
6771;TRIM49;#N/A
6772;PCSK5;#N/A
6773;CDC42EP4;#N/A
6774;PIP4K2B;#N/A
6775;CCDC71L;#N/A
6776;LMAN2;#N/A
6777;DCLRE1C;#N/A
6778;ATL2;#N/A
6779;TRAK1;#N/A
6780;PRDM1;x
6781;GRHL1;#N/A
6782;NOP58;#N/A
6783;TMEM126A;#N/A
6784;CHRNA4;#N/A
6785;DPCD;#N/A
6786;KCMF1;#N/A
6787;PATZ1;#N/A
6788;RTN4IP1;#N/A
6789;DCX;#N/A
6790;GFRA4;#N/A
6791;GYG1;#N/A
6792;SLC25A22;#N/A
6793;AASDHPPT;#N/A
6794;ZNRF1;#N/A
6795;MT-CO3;#N/A
6796;RALB;#N/A
6797;SURF4;#N/A
6798;ITGAD;#N/A
6799;TMEM11;#N/A
6800;GABPB1;#N/A
6801;TM2D3;#N/A
6802;ILKAP;#N/A
6803;GHDC;#N/A
6804;SUMO4;#N/A
6805;BMP1;#N/A
6806;RALGAPA2;#N/A
6807;HAL;#N/A
6808;NXT1;#N/A
6809;JMJD4;#N/A
6810;ANKAR;#N/A
6811;RNF185;#N/A
6812;WNT16;#N/A
6813;TOB1;#N/A
6814;ANKRD39;#N/A
6815;SCML1;#N/A
6816;ZNF91;#N/A
6817;UNC119B;#N/A
6818;NUAK1;#N/A
6819;MTMR3;#N/A
6820;FANCC;x
6821;SEC11C;#N/A
6822;ADRB1;#N/A
6823;POLD1;x
6824;KLK2;#N/A
6825;MKRN2;#N/A
6826;NDUFAF1;#N/A
6827;CHD7;#N/A
6828;OTUD6B;#N/A
6829;PYGL;#N/A
6830;ZC3H8;#N/A
6831;SHROOM3;#N/A
6832;ACO2;#N/A
6833;KLHL15;#N/A
6834;C1orf131;#N/A
6835;RAMP1;#N/A
6836;CKB;#N/A
6837;RGMA;#N/A
6838;EAPP;#N/A
6839;GLRX3;#N/A
6840;GOLGA3;#N/A
6841;FAM20B;#N/A
6842;PPP1R12B;#N/A
6843;SMG5;#N/A
6844;C6orf15;#N/A
6845;WIPI1;#N/A
6846;PMPCB;#N/A
6847;NLGN2;#N/A
6848;AZGP1;#N/A
6849;SWSAP1;#N/A
6850;MTAP;x
6851;IDI2;#N/A
6852;NOL3;#N/A
6853;DHX58;#N/A
6854;PLEKHA1;#N/A
6855;HIGD2A;#N/A
6856;RINT1;#N/A
6857;MTMR1;#N/A
6858;DIRAS1;#N/A
6859;KCTD10;#N/A
6860;BLZF1;#N/A
6861;FOXN2;#N/A
6862;PMM1;#N/A
6863;HAUS6;#N/A
6864;MAGOHB;#N/A
6865;FADS1;#N/A
6866;BTBD8;#N/A
6867;MRPL40;#N/A
6868;DDIT4L;#N/A
6869;ZNF562;#N/A
6870;IARS2;#N/A
6871;GRIK1;#N/A
6872;CACNA2D1;#N/A
6873;TNNT2;#N/A
6874;GPBP1;#N/A
6875;TLR5;#N/A
6876;MICAL3;#N/A
6877;POU1F1;#N/A
6878;CLCN7;#N/A
6879;PLA2G2A;#N/A
6880;DUSP3;#N/A
6881;DNTTIP2;#N/A
6882;RTN3;#N/A
6883;IFIT5;#N/A
6884;LMBR1;#N/A
6885;NSUN4;#N/A
6886;FOXO6;#N/A
6887;KRT40;#N/A
6888;FOXP4;#N/A
6889;FBXL8;#N/A
6890;CCL18;#N/A
6891;CNOT4;#N/A
6892;TARBP1;#N/A
6893;DARS1;#N/A
6894;HSDL1;#N/A
6895;LAMP1;#N/A
6896;GTF2E2;#N/A
6897;NAPA;#N/A
6898;SLC17A5;#N/A
6899;IRF2BP2;#N/A
6900;ADCY5;#N/A
6901;PACS1;#N/A
6902;UBA6;#N/A
6903;KRR1;#N/A
6904;UBLCP1;#N/A
6905;WIPF3;#N/A
6906;TLE3;#N/A
6907;ARHGAP11A;#N/A
6908;CRTC2;#N/A
6909;TMEM59L;#N/A
6910;ZNF526;#N/A
6911;HBS1L;#N/A
6912;CACNG2;#N/A
6913;RMND5B;#N/A
6914;TRIB1;#N/A
6915;DNAJA4;#N/A
6916;RANBP1;#N/A
6917;TEAD3;#N/A
6918;DRD3;#N/A
6919;TRIML2;#N/A
6920;SARAF;#N/A
6921;ARL6IP1;#N/A
6922;SCRN2;#N/A
6923;DRD4;#N/A
6924;SLA;#N/A
6925;CCDC28B;#N/A
6926;ZFP14;#N/A
6927;CHRND;#N/A
6928;DTNB;#N/A
6929;SALL2;#N/A
6930;SNX22;#N/A
6931;PRAM1;#N/A
6932;MSX2;#N/A
6933;ERRFI1;x
6934;TTL;#N/A
6935;CCNL1;#N/A
6936;HTR2A;#N/A
6937;TXLNB;#N/A
6938;ALG2;#N/A
6939;DEGS1;#N/A
6940;KLF1;#N/A
6941;CHMP1B;#N/A
6942;SOX11;#N/A
6943;ATP6V0D2;#N/A
6944;RDH11;#N/A
6945;WARS1;#N/A
6946;SEPTIN8;#N/A
6947;SPATA2L;#N/A
6948;PLEKHF1;#N/A
6949;CD163;#N/A
6950;CELF2;#N/A
6951;C8orf74;#N/A
6952;MAZ;#N/A
6953;RNF115;#N/A
6954;INTS3;#N/A
6955;TRIM72;#N/A
6956;NFIC;#N/A
6957;RLN3;#N/A
6958;ZNF189;#N/A
6959;KCTD6;#N/A
6960;ESF1;#N/A
6961;MASTL;#N/A
6962;TAF9B;#N/A
6963;SCNN1B;#N/A
6964;B3GALT2;#N/A
6965;SMO;x
6966;WNT9B;#N/A
6967;PFDN6;#N/A
6968;FARP1;#N/A
6969;GSE1;#N/A
6970;NHLRC1;#N/A
6971;NAT14;#N/A
6972;NCR3;#N/A
6973;COG2;#N/A
6974;ACSL3;#N/A
6975;CMTM4;#N/A
6976;DHRS7;#N/A
6977;TNNI1;#N/A
6978;NOX4;#N/A
6979;IGFALS;#N/A
6980;SMUG1;#N/A
6981;XPO6;#N/A
6982;HTR1B;#N/A
6983;GALNT11;#N/A
6984;DDX24;#N/A
6985;NPRL3;#N/A
6986;CYP51A1;#N/A
6987;CPA4;#N/A
6988;GRK3;#N/A
6989;ZNF417;#N/A
6990;PSAP;#N/A
6991;DNAAF1;#N/A
6992;NAP1L5;#N/A
6993;CACNB4;#N/A
6994;RARS1;#N/A
6995;F2RL1;#N/A
6996;HOXA11;x
6997;PEX12;#N/A
6998;CORO1C;#N/A
6999;MOXD1;#N/A
7000;OSTF1;#N/A
7001;FZD2;#N/A
7002;CDC7;#N/A
7003;COCH;#N/A
7004;SLC31A2;#N/A
7005;ASB10;#N/A
7006;FBXL18;#N/A
7007;HRC;#N/A
7008;COBL;#N/A
7009;UCP2;#N/A
7010;MSL2;#N/A
7011;THAP11;#N/A
7012;EXT1;x
7013;MMUT;#N/A
7014;ABCC4;#N/A
7015;PCID2;#N/A
7016;GSTM2;#N/A
7017;PFAS;#N/A
7018;LHCGR;#N/A
7019;TMEM106B;#N/A
7020;DMXL2;#N/A
7021;PTGER4;#N/A
7022;EID1;#N/A
7023;BCHE;#N/A
7024;PTBP2;#N/A
7025;ZNF346;#N/A
7026;PCF11;#N/A
7027;SMU1;#N/A
7028;TNKS1BP1;#N/A
7029;DGKE;#N/A
7030;RPL17;#N/A
7031;MED27;#N/A
7032;MADD;#N/A
7033;CRTC3;#N/A
7034;ETFA;#N/A
7035;ARHGAP29;#N/A
7036;SYNGAP1;#N/A
7037;DDN;#N/A
7038;BBS2;#N/A
7039;NKAP;#N/A
7040;BOLA1;#N/A
7041;ATP6V0C;#N/A
7042;CFL2;#N/A
7043;NPC1;#N/A
7044;CD68;#N/A
7045;SMYD3;x
7046;LRRTM2;#N/A
7047;HOXA5;#N/A
7048;NCS1;#N/A
7049;PDE8A;#N/A
7050;STOX2;#N/A
7051;L1CAM;#N/A
7052;CETN2;#N/A
7053;PLEKHF2;#N/A
7054;CCNG1;#N/A
7055;LRRC59;#N/A
7056;MEFV;#N/A
7057;DHX33;#N/A
7058;DCBLD2;#N/A
7059;SLC44A1;#N/A
7060;DND1;#N/A
7061;PI3;#N/A
7062;PI4KA;#N/A
7063;SPARCL1;#N/A
7064;GPM6A;#N/A
7065;COPS7B;#N/A
7066;DTX1;x
7067;SUGP2;#N/A
7068;TFF1;#N/A
7069;THUMPD3;#N/A
7070;PLXNA1;#N/A
7071;COL4A5;#N/A
7072;CARD10;#N/A
7073;JOSD1;#N/A
7074;YEATS2;#N/A
7075;NOVA1;#N/A
7076;COLEC11;#N/A
7077;AKAP3;#N/A
7078;UACA;#N/A
7079;F11R;#N/A
7080;POP1;#N/A
7081;INTS6;x
7082;ARSA;#N/A
7083;PPP1R9A;#N/A
7084;PCBP2;#N/A
7085;FAM83A;#N/A
7086;IMMP1L;#N/A
7087;PCP4L1;#N/A
7088;IGLL5;#N/A
7089;MC4R;#N/A
7090;CAST;#N/A
7091;NADSYN1;#N/A
7092;STK40;#N/A
7093;CTU2;#N/A
7094;MYL4;#N/A
7095;FHL5;#N/A
7096;RHPN1;#N/A
7097;PNPLA8;#N/A
7098;CERS2;#N/A
7099;TBPL1;#N/A
7100;POMT2;#N/A
7101;DNHD1;#N/A
7102;USP30;#N/A
7103;PNPLA3;#N/A
7104;FOXF1;x
7105;XPA;x
7106;PHF1;#N/A
7107;COMMD8;#N/A
7108;LRRC1;#N/A
7109;DENND2D;#N/A
7110;NOG;#N/A
7111;PSIP1;#N/A
7112;DMKN;#N/A
7113;SPACA3;#N/A
7114;PSKH2;#N/A
7115;KIAA0319L;#N/A
7116;SNRNP48;#N/A
7117;OXCT1;#N/A
7118;ARL5A;#N/A
7119;MSTO1;#N/A
7120;SENP3;#N/A
7121;RGS7;#N/A
7122;UBXN2A;#N/A
7123;KANSL3;#N/A
7124;FAM172A;#N/A
7125;AMOTL1;#N/A
7126;RAD17;x
7127;CRNKL1;#N/A
7128;ALDOB;#N/A
7129;SERPINF2;#N/A
7130;SCAMP3;#N/A
7131;ARHGDIG;#N/A
7132;DGKH;#N/A
7133;TNFRSF6B;#N/A
7134;PPP1R10;#N/A
7135;PEF1;#N/A
7136;RNF146;#N/A
7137;HECTD3;#N/A
7138;PITPNB;#N/A
7139;RPIA;#N/A
7140;POM121C;#N/A
7141;C6orf226;#N/A
7142;TAF6L;#N/A
7143;PFKFB1;#N/A
7144;ZNF420;#N/A
7145;IFT80;#N/A
7146;RHOB;#N/A
7147;FOXN4;x
