No.;Gene name;Oncogene or Tumor Suppresson gene
6190;SF3A3;#N/A
6191;FAT4;#N/A
6192;SEPTIN6;#N/A
6193;CD99L2;#N/A
6194;KRTAP5-9;#N/A
6195;AP1G2;#N/A
6196;TSR3;#N/A
6197;ARHGAP5;#N/A
6198;PARP2;#N/A
6199;FKBP6;#N/A
6200;EXOC1;#N/A
6201;IFRD2;#N/A
6202;LYPD6;#N/A
6203;CELSR2;#N/A
6204;PAFAH1B2;#N/A
6205;HSD17B6;#N/A
6206;MRPL32;#N/A
6207;ERH;#N/A
6208;TWNK;#N/A
6209;IGFBP4;#N/A
6210;SRP9;#N/A
6211;ASIC2;#N/A
6212;NBR1;#N/A
6213;ME1;#N/A
6214;RASSF7;#N/A
6215;DGCR8;#N/A
6216;ZSCAN5A;#N/A
6217;CAND2;#N/A
6218;SERPINB3;x
6219;UBE2V1;#N/A
6220;DMXL2;#N/A
6221;WDR4;#N/A
6222;PER1;#N/A
6223;LHX6;#N/A
6224;NIT1;#N/A
6225;DGKE;#N/A
6226;ATP1B4;#N/A
6227;RNF167;#N/A
6228;ATF7IP;#N/A
6229;CR2;#N/A
6230;TENT2;#N/A
6231;FASTKD2;#N/A
6232;RAB11FIP2;#N/A
6233;FBN2;#N/A
6234;MPHOSPH6;#N/A
6235;LIPF;#N/A
6236;DPY30;#N/A
6237;FARP1;#N/A
6238;NOL8;#N/A
6239;ELF2;#N/A
6240;A4GNT;#N/A
6241;GABPB1;#N/A
6242;HIC2;#N/A
6243;MTMR4;#N/A
6244;TGFBR3;#N/A
6245;LEMD2;#N/A
6246;SMU1;#N/A
6247;SYN1;#N/A
6248;TMED10;#N/A
6249;ANKRD1;#N/A
6250;LRIG2;#N/A
6251;MAEL;#N/A
6252;KLHL28;#N/A
6253;ASCC3;#N/A
6254;SYT16;#N/A
6255;SRPRB;#N/A
6256;LRCH3;#N/A
6257;AUP1;#N/A
6258;AZI2;#N/A
6259;STON2;#N/A
6260;YY1AP1;#N/A
6261;GSG1;#N/A
6262;COL8A2;#N/A
6263;LIPC;#N/A
6264;RNF111;#N/A
6265;RBM28;#N/A
6266;TMPPE;#N/A
6267;PBX2;#N/A
6268;TBC1D32;#N/A
6269;STRAP;#N/A
6270;FUBP3;#N/A
6271;ABCA6;#N/A
6272;SPAST;#N/A
6273;RBM25;#N/A
6274;WDR11;#N/A
6275;ZNF490;#N/A
6276;NFE2L1;#N/A
6277;GPBP1L1;#N/A
6278;CENPS;#N/A
6279;CYTH4;#N/A
6280;GLYR1;#N/A
6281;RASSF8;#N/A
6282;RBM7;#N/A
6283;PRF1;#N/A
6284;LRRTM2;#N/A
6285;EHMT1;#N/A
6286;NAPG;#N/A
6287;KLF1;#N/A
6288;CPSF1;#N/A
6289;MBD4;x
6290;INO80;#N/A
6291;OTUB2;#N/A
6292;POLR3F;#N/A
6293;RAP2B;#N/A
6294;MBD1;#N/A
6295;CTCFL;#N/A
6296;ODF1;#N/A
6297;CD93;#N/A
6298;NUDT1;#N/A
6299;INTS1;#N/A
6300;SPECC1L;#N/A
6301;WWTR1;x
6302;ZFP91;#N/A
6303;SMC5;#N/A
6304;AKR1D1;#N/A
6305;CCNK;#N/A
6306;HEATR3;#N/A
6307;GTF2IRD1;#N/A
6308;ADAR;#N/A
6309;PRPF6;#N/A
6310;PLEKHA3;#N/A
6311;CLINT1;#N/A
6312;MRPL38;#N/A
6313;IGSF3;#N/A
6314;SPSB2;#N/A
6315;POSTN;#N/A
6316;EXOC8;#N/A
6317;SENP3;#N/A
6318;KIF16B;#N/A
6319;POLL;#N/A
6320;WIZ;#N/A
6321;SEPTIN1;#N/A
6322;DOK3;#N/A
6323;B3GNT2;#N/A
6324;S1PR5;#N/A
6325;LSM7;#N/A
6326;UCKL1;#N/A
6327;TNPO2;#N/A
6328;NAALAD2;#N/A
6329;PHC2;#N/A
6330;RTEL1;x
6331;TMOD2;#N/A
6332;NAP1L4;#N/A
6333;ISCA1;#N/A
6334;EMSY;x
6335;GMIP;#N/A
6336;SLAMF6;#N/A
6337;HNRNPA3;#N/A
6338;LIN7C;#N/A
6339;ALKBH4;#N/A
6340;TLE3;#N/A
6341;CST6;#N/A
6342;SELL;#N/A
6343;SCARA3;#N/A
6344;CCNH;#N/A
6345;ZNF808;#N/A
6346;DDX51;#N/A
6347;ELP1;#N/A
6348;KLHL6;x
6349;ZNF264;#N/A
6350;KBTBD6;#N/A
6351;SIRPG;#N/A
6352;NFAT5;#N/A
6353;CSN3;#N/A
6354;ZNF417;#N/A
6355;SH3GLB1;#N/A
6356;CAPN15;#N/A
6357;FAP;#N/A
6358;SAFB2;#N/A
6359;TCEAL4;#N/A
6360;CDC20B;#N/A
6361;STK40;#N/A
6362;IRF2BP2;#N/A
6363;NFIB;#N/A
6364;E2F8;#N/A
6365;ORC5;#N/A
6366;SNAPIN;#N/A
6367;N4BP2;#N/A
6368;SIVA1;#N/A
6369;DUSP11;#N/A
6370;MORN2;#N/A
6371;SH2D3C;#N/A
6372;MRPL11;#N/A
6373;SNX6;#N/A
6374;MRPL54;#N/A
6375;OCIAD1;#N/A
6376;CUEDC1;#N/A
6377;KDM5A;x
6378;KRT31;#N/A
6379;SELPLG;#N/A
6380;ARFGEF2;#N/A
6381;CNOT4;#N/A
6382;SON;#N/A
6383;GGA1;#N/A
6384;PAWR;#N/A
6385;NLRC3;#N/A
6386;ABCE1;#N/A
6387;TNPO3;#N/A
6388;WAC;#N/A
6389;IL10RA;#N/A
6390;PF4;#N/A
6391;WDR26;#N/A
6392;MED26;#N/A
6393;PCDHB15;#N/A
6394;ALDH3B1;#N/A
6395;TOX4;#N/A
6396;PHF1;#N/A
6397;KCNIP3;#N/A
6398;IGSF8;#N/A
6399;FKBP8;#N/A
6400;CD47;#N/A
6401;SEC61B;#N/A
6402;PCBP3;#N/A
6403;TRIM21;#N/A
6404;GAPVD1;#N/A
6405;OLIG2;#N/A
6406;DMD;#N/A
6407;SCAI;#N/A
6408;RHOF;#N/A
6409;EPPK1;#N/A
6410;KRT9;#N/A
6411;SCGB1D1;#N/A
6412;F13A1;#N/A
6413;SNRNP40;#N/A
6414;CLCA2;#N/A
6415;IKZF3;x
6416;NDUFAF1;#N/A
6417;C1QA;#N/A
6418;CD53;#N/A
6419;PDC;#N/A
6420;KCTD13;#N/A
6421;PTPN4;#N/A
6422;SIGLEC9;#N/A
6423;CCDC136;#N/A
6424;HMX3;#N/A
6425;ECPAS;#N/A
6426;DENND1B;#N/A
6427;UCK1;#N/A
6428;MLANA;#N/A
6429;MYCBP;#N/A
6430;ZIC4;#N/A
6431;EMILIN1;#N/A
6432;CPSF4L;#N/A
6433;PDCD10;#N/A
6434;CCDC8;#N/A
6435;IGFBP5;#N/A
6436;HEXIM1;#N/A
6437;IFT57;#N/A
6438;GTF3C1;#N/A
6439;SH3RF1;#N/A
6440;BCL7A;x
6441;PYROXD1;#N/A
6442;HCCS;#N/A
6443;KCNC1;#N/A
6444;ABCG2;#N/A
6445;HTR3E;#N/A
6446;TGM1;#N/A
6447;VPS29;#N/A
6448;PTMA;#N/A
6449;GFI1;#N/A
6450;POU2AF1;#N/A
6451;PBX3;#N/A
6452;TRIP12;#N/A
6453;GAN;#N/A
6454;KLHDC2;#N/A
6455;TAGLN;#N/A
6456;NUDC;#N/A
6457;GFI1B;#N/A
6458;CENPB;#N/A
6459;ZNF280D;#N/A
6460;ERRFI1;x
6461;NXT1;#N/A
6462;PFAS;#N/A
6463;MRRF;#N/A
6464;MRPS28;#N/A
6465;BRPF1;#N/A
6466;DNAJC16;#N/A
6467;JMJD4;#N/A
6468;CCT6B;#N/A
6469;EDRF1;#N/A
6470;ZNF687;#N/A
6471;NSD3;#N/A
6472;HTRA2;#N/A
6473;EIF4A1;#N/A
6474;WIPI1;#N/A
6475;BPGM;#N/A
6476;TXNDC16;#N/A
6477;GYPA;#N/A
6478;MICALL1;#N/A
6479;HNRNPLL;#N/A
6480;CD82;#N/A
6481;CTDSPL2;#N/A
6482;WEE1;#N/A
6483;STEAP3;#N/A
6484;CYBRD1;#N/A
6485;DPP4;#N/A
6486;PGAP1;#N/A
6487;UBXN1;#N/A
6488;IREB2;#N/A
6489;UGGT1;#N/A
6490;FIBP;#N/A
6491;RRN3;#N/A
6492;RBM26;#N/A
6493;PCYT1A;#N/A
6494;HELQ;#N/A
6495;ZNF24;#N/A
6496;TXNL4A;#N/A
6497;APBB2;#N/A
6498;DNM1;#N/A
6499;GNAT1;#N/A
6500;FAM219A;#N/A
6501;SLC8A1;#N/A
6502;FBXL15;#N/A
6503;OTUD5;#N/A
6504;KIFC3;#N/A
6505;NDFIP1;#N/A
6506;ITM2B;#N/A
6507;EDC4;#N/A
6508;PPP6R3;#N/A
6509;MTMR9;#N/A
6510;MITD1;#N/A
6511;PDZRN3;#N/A
6512;EPB41L2;#N/A
6513;DOK6;#N/A
6514;SNX1;#N/A
6515;LRRC14;#N/A
6516;RNF4;#N/A
6517;RABAC1;#N/A
6518;STXBP1;#N/A
6519;FAM133B;#N/A
6520;MAG;#N/A
6521;ARHGAP21;#N/A
6522;USP12;#N/A
6523;CRYAA;#N/A
6524;ARHGAP32;#N/A
6525;SGCD;#N/A
6526;THAP12;#N/A
6527;TACR2;#N/A
6528;MYO6;#N/A
6529;FBRSL1;#N/A
6530;CD33;#N/A
6531;PARVA;#N/A
6532;DFFA;#N/A
6533;PRKRA;#N/A
6534;IGHA1;#N/A
6535;PTPRD;x
6536;ADD1;#N/A
6537;OAZ2;#N/A
6538;THAP11;#N/A
6539;STX19;#N/A
6540;ANKRD2;#N/A
6541;EHD1;#N/A
6542;SOX17;x
6543;DHX57;#N/A
6544;CXXC1;#N/A
6545;YIPF5;#N/A
6546;CLEC12A;#N/A
6547;SCCPDH;#N/A
6548;MRPS34;#N/A
6549;RING1;#N/A
6550;HP;#N/A
6551;SF3B2;x
6552;ELP6;#N/A
6553;SF3A1;#N/A
6554;AK6;#N/A
6555;RNF113A;#N/A
6556;MED17;#N/A
6557;ELP4;#N/A
6558;ORC4;#N/A
6559;KRT4;#N/A
6560;SF3B1;x
6561;COIL;#N/A
6562;PPP1R16A;#N/A
6563;TIMP2;#N/A
6564;OLA1;#N/A
6565;RTCA;#N/A
6566;SYNJ1;#N/A
6567;SRSF1;#N/A
6568;IFFO1;#N/A
6569;NOD2;#N/A
6570;CER1;#N/A
6571;PRPF3;#N/A
6572;PLXNB2;#N/A
6573;ELP3;#N/A
6574;PLN;#N/A
6575;ATP5MG;#N/A
6576;RSF1;#N/A
6577;NSMCE2;#N/A
6578;PRR14L;#N/A
6579;MBTD1;#N/A
6580;PANK2;#N/A
6581;SPIN1;#N/A
6582;USP22;#N/A
6583;HNRNPUL2;#N/A
6584;CAPN3;#N/A
6585;CHIA;#N/A
6586;VLDLR;#N/A
6587;BBX;#N/A
6588;NOC3L;#N/A
6589;KLF12;#N/A
6590;CYYR1;#N/A
6591;TFPT;#N/A
6592;ZFR;#N/A
6593;GRIK1;#N/A
6594;GTF3C4;#N/A
6595;UPF2;#N/A
6596;MYBPC3;#N/A
6597;SULT1C4;#N/A
6598;ZNF562;#N/A
6599;TAL2;#N/A
6600;UCP2;#N/A
6601;TRIM23;#N/A
6602;PRKRIP1;#N/A
6603;UTP23;#N/A
6604;CBFA2T3;x
6605;RADIL;#N/A
6606;PPP1R16B;#N/A
6607;NRCAM;#N/A
6608;PMM1;#N/A
6609;EMC10;#N/A
6610;TIMM8B;#N/A
6611;PPID;#N/A
6612;EMID1;#N/A
6613;ERF;x
6614;PIGK;#N/A
6615;HSD17B8;#N/A
6616;ETF1;#N/A
6617;PPP1R2;#N/A
6618;TTF2;#N/A
6619;UBTD2;#N/A
6620;PCF11;#N/A
6621;ADNP;#N/A
6622;DOCK6;#N/A
6623;STXBP5;#N/A
6624;KATNA1;#N/A
6625;ZRANB2;#N/A
6626;TAX1BP3;#N/A
6627;GPR135;#N/A
6628;RBM41;#N/A
6629;RBM33;#N/A
6630;KIF27;#N/A
6631;GORASP1;#N/A
6632;EEF1D;#N/A
6633;TFDP3;#N/A
6634;GABRA1;#N/A
6635;PRG2;#N/A
6636;TCERG1;#N/A
6637;SENP5;#N/A
6638;PCID2;#N/A
6639;TAC1;#N/A
6640;MYOM1;#N/A
6641;MYOM2;#N/A
6642;ANKRD23;#N/A
6643;LCN1;#N/A
6644;SETD4;#N/A
6645;MED24;#N/A
6646;LCORL;#N/A
6647;PPIE;#N/A
6648;TET3;x
6649;MCOLN3;#N/A
6650;RBM14;#N/A
6651;MED6;#N/A
6652;FLII;#N/A
6653;SEPTIN7;#N/A
6654;EXOSC10;#N/A
6655;USP4;#N/A
6656;HNRNPH3;#N/A
6657;PAX2;#N/A
6658;PTCD1;#N/A
6659;NUBPL;#N/A
6660;YARS1;#N/A
6661;CHRNG;#N/A
6662;TMEM259;#N/A
6663;SRSF10;#N/A
6664;YTHDC2;#N/A
6665;GHITM;#N/A
6666;GLIPR1;#N/A
6667;PELO;#N/A
6668;NCS1;#N/A
6669;TAX1BP1;#N/A
6670;CIDEA;#N/A
6671;POLR1E;#N/A
6672;USP44;#N/A
6673;KIF3A;#N/A
6674;TBC1D19;#N/A
6675;APOC1;#N/A
6676;IL22RA1;#N/A
6677;LAX1;#N/A
6678;INTS3;#N/A
6679;DNAJB1;#N/A
6680;CEP70;#N/A
6681;ZNF507;#N/A
6682;ZNF639;#N/A
6683;NEU2;#N/A
6684;RNF168;#N/A
6685;WDR33;#N/A
6686;NDUFAF3;#N/A
6687;PPP1R7;#N/A
6688;GTF2I;x
6689;JMJD8;#N/A
6690;ENG;#N/A
6691;NRXN1;#N/A
6692;LHX1;#N/A
6693;BICD2;#N/A
6694;STX18;#N/A
6695;OSTC;#N/A
6696;CABLES1;#N/A
6697;PDZD2;#N/A
6698;ISCU;#N/A
6699;BAG5;#N/A
6700;NOTUM;#N/A
6701;RHOC;#N/A
6702;DCAF15;#N/A
6703;NEURL4;#N/A
6704;CEP152;#N/A
6705;OR2AG1;#N/A
6706;CASP2;#N/A
6707;URB2;#N/A
6708;CIRBP;#N/A
6709;YEATS2;#N/A
6710;SMG6;#N/A
6711;IMPA1;#N/A
6712;TAF13;#N/A
6713;VSNL1;#N/A
6714;ANGEL2;#N/A
6715;RRP12;#N/A
6716;C1QC;#N/A
6717;CD244;#N/A
6718;RNF7;#N/A
6719;CD84;#N/A
6720;DNAAF1;#N/A
6721;GHDC;#N/A
6722;PHOSPHO1;#N/A
6723;CLCA1;#N/A
6724;DDRGK1;#N/A
6725;GPR21;#N/A
6726;C1orf94;#N/A
6727;ELAVL3;#N/A
6728;TBKBP1;#N/A
6729;NFAM1;#N/A
6730;MIF;#N/A
6731;PNN;#N/A
6732;STARD13;#N/A
6733;ZBTB25;#N/A
6734;KIF15;#N/A
6735;KRT33B;#N/A
6736;NR0B2;#N/A
6737;FUNDC2;#N/A
6738;LBR;#N/A
6739;USP42;#N/A
6740;ATP2B2;#N/A
6741;SRGAP3;#N/A
6742;RMND5A;#N/A
6743;SEC24C;#N/A
6744;GFER;#N/A
6745;PEX1;#N/A
6746;UBXN6;#N/A
6747;MYBPHL;#N/A
6748;TNFRSF11B;#N/A
6749;LRP2BP;#N/A
6750;TRO;#N/A
6751;SF3B5;#N/A
6752;CCR1;#N/A
6753;ATF6;#N/A
6754;PRRT2;#N/A
6755;BUD13;#N/A
6756;MRPS18A;#N/A
6757;SEPTIN9;#N/A
6758;TRUB2;#N/A
6759;ZNF653;#N/A
6760;CTDSP2;#N/A
6761;NUBP2;#N/A
6762;GPAA1;#N/A
6763;LRWD1;#N/A
6764;TM9SF3;#N/A
6765;C7orf25;#N/A
6766;NUDT22;#N/A
6767;ARL3;#N/A
6768;DMAC2L;#N/A
6769;NFU1;#N/A
6770;RCN2;#N/A
6771;ZNF574;#N/A
6772;EYA4;#N/A
6773;COL18A1;#N/A
6774;UPF3A;#N/A
6775;SPACA3;#N/A
6776;MRPL2;#N/A
6777;KIAA1191;#N/A
6778;ADAM22;#N/A
6779;SLC4A2;#N/A
6780;CDC40;#N/A
6781;ZCCHC8;#N/A
6782;CAMKK1;#N/A
6783;APTX;#N/A
6784;EFEMP2;#N/A
6785;LPCAT4;#N/A
6786;THRB;#N/A
6787;KRTAP10-5;#N/A
6788;TMEM51;#N/A
6789;HVCN1;#N/A
6790;ATXN2;x
6791;IGFBP7;#N/A
6792;ELF1;#N/A
6793;PICALM;#N/A
6794;SDHAF1;#N/A
6795;OLFM1;#N/A
6796;RUSC2;#N/A
6797;UBE4A;#N/A
6798;UFC1;#N/A
6799;APBB1;#N/A
6800;TXNDC5;#N/A
6801;C1orf35;#N/A
6802;LAIR1;#N/A
6803;PTPA;#N/A
6804;UBR7;#N/A
6805;ABLIM1;#N/A
6806;ICAM1;#N/A
6807;MPPED2;#N/A
6808;CIAO1;#N/A
6809;ZNF655;#N/A
6810;DCLRE1C;#N/A
6811;PLEK;#N/A
6812;ANXA13;#N/A
6813;MED29;#N/A
6814;MALSU1;#N/A
6815;MFGE8;#N/A
6816;ACE;#N/A
6817;CXCL9;#N/A
6818;MYH13;#N/A
6819;PTPN23;#N/A
6820;HEMGN;#N/A
6821;U2AF1;x
6822;MED16;#N/A
6823;MAZ;#N/A
6824;RABGAP1L;#N/A
6825;AICDA;#N/A
6826;PKD2;#N/A
6827;JAM2;#N/A
6828;ATPAF2;#N/A
6829;FCN1;#N/A
6830;SH3BP2;#N/A
6831;CABP4;#N/A
6832;ARF5;#N/A
6833;SACS;#N/A
6834;ZNF558;#N/A
6835;CRTC3;#N/A
6836;CDKN2AIPNL;#N/A
6837;ING3;#N/A
6838;KCNG4;#N/A
6839;EP400;x
6840;NUPR1;#N/A
6841;NKD2;#N/A
6842;OGFR;#N/A
6843;HMGCL;#N/A
6844;GTPBP10;#N/A
6845;RUFY3;#N/A
6846;FANCF;x
6847;IL21R;#N/A
6848;YIF1B;#N/A
6849;HOXA5;#N/A
6850;TIFA;#N/A
6851;FASTKD1;#N/A
6852;KDM6A;x
6853;FMR1;#N/A
6854;DCX;#N/A
6855;CCPG1;#N/A
6856;SHROOM3;#N/A
6857;MAK16;#N/A
6858;NPPB;#N/A
6859;LRIG3;#N/A
6860;LASP1;#N/A
6861;HNRNPA1L2;#N/A
6862;SMPD4;#N/A
6863;CNTNAP2;#N/A
6864;EPC2;#N/A
6865;COMMD9;#N/A
6866;C6orf15;#N/A
6867;KLRK1;#N/A
6868;RGS10;#N/A
6869;FAM170A;#N/A
6870;COPZ1;#N/A
6871;CBY1;#N/A
6872;MAP7D1;#N/A
6873;GABPA;#N/A
6874;SPRYD4;#N/A
6875;PDE4B;#N/A
6876;EDF1;#N/A
6877;CAPZB;#N/A
6878;PIWIL1;#N/A
6879;RGS4;#N/A
6880;MED4;#N/A
6881;SELP;#N/A
6882;CLEC5A;#N/A
6883;APCS;#N/A
6884;EIF4ENIF1;#N/A
6885;SRCAP;#N/A
6886;NRBF2;#N/A
6887;CSGALNACT1;#N/A
6888;TMSB10;#N/A
6889;PPP6R2;#N/A
6890;SNTB1;#N/A
6891;HINT1;#N/A
6892;PSMG2;#N/A
6893;HMG20A;#N/A
6894;SGF29;#N/A
6895;PI3;#N/A
6896;CSRNP1;#N/A
6897;LOX;#N/A
6898;S100A4;#N/A
6899;ASAP1;#N/A
6900;SIRT7;#N/A
6901;TPD52L1;#N/A
6902;UNC45A;#N/A
6903;MED8;#N/A
6904;GTF2E1;#N/A
6905;FOXP2;#N/A
6906;SAP130;#N/A
6907;IRF5;#N/A
6908;SAMHD1;x
6909;NAT10;#N/A
6910;GOLIM4;#N/A
6911;KRR1;#N/A
6912;STAG2;x
6913;NSMAF;#N/A
6914;STYXL1;#N/A
6915;HSPB8;#N/A
6916;DDX54;#N/A
6917;BTBD1;#N/A
6918;ARID3B;x
6919;BAG1;#N/A
6920;TMBIM4;#N/A
6921;GBA2;#N/A
6922;BTF3;#N/A
6923;XRN2;#N/A
6924;FHL5;#N/A
6925;CRCT1;#N/A
6926;RTN4;#N/A
6927;MAFB;x
6928;ATP2B4;#N/A
6929;AKTIP;#N/A
6930;PAN3;#N/A
6931;LPXN;#N/A
6932;FAM117B;#N/A
6933;TUFM;#N/A
6934;NPDC1;#N/A
6935;LAMP2;#N/A
6936;MEIS2;#N/A
6937;RBBP5;#N/A
6938;MORC1;#N/A
6939;USP30;#N/A
6940;MED23;#N/A
6941;HBS1L;#N/A
6942;VAMP4;#N/A
6943;PNPLA8;#N/A
6944;PTGFR;#N/A
6945;SUMF2;#N/A
6946;SLC18A1;#N/A
6947;AKAP13;#N/A
6948;WLS;#N/A
6949;ZC3H18;#N/A
6950;PRDM16;#N/A
6951;NFIL3;#N/A
6952;NCOA5;#N/A
6953;FUBP1;x
6954;IRAK1BP1;#N/A
6955;LAMP1;#N/A
6956;CSGALNACT2;#N/A
6957;DLGAP1;#N/A
6958;SRI;#N/A
6959;USP33;#N/A
6960;PNRC2;#N/A
6961;UBE2A;x
6962;EXOSC3;#N/A
6963;LUC7L3;#N/A
6964;WDR61;#N/A
6965;KIAA0930;#N/A
6966;BTBD2;#N/A
6967;FTH1;#N/A
6968;PLS1;#N/A
6969;CGN;#N/A
6970;ZNF668;#N/A
6971;ADRM1;#N/A
6972;INVS;#N/A
6973;CYTH3;#N/A
6974;TRAPPC11;#N/A
6975;UBAC1;#N/A
6976;MED19;#N/A
6977;TFIP11;#N/A
6978;INIP;#N/A
6979;SIRPA;#N/A
6980;HOOK3;#N/A
6981;BHLHE41;#N/A
6982;COQ9;#N/A
6983;CTTNBP2;#N/A
6984;TMCO3;#N/A
6985;SNX24;#N/A
6986;LMO3;#N/A
6987;RNF11;#N/A
6988;OPA3;#N/A
6989;PPIL2;#N/A
6990;VPS41;#N/A
6991;SETD3;#N/A
6992;HAUS1;#N/A
6993;ATRN;#N/A
6994;OSBPL3;#N/A
6995;FAM135A;#N/A
6996;SNX17;#N/A
6997;ATP9A;#N/A
6998;TAF5L;#N/A
6999;TIMM17B;#N/A
7000;INO80E;#N/A
7001;TOR1A;#N/A
7002;GPRIN2;#N/A
7003;BCORL1;x
7004;IRF8;x
7005;H1-10;#N/A
7006;NUDCD3;#N/A
7007;GNL2;#N/A
7008;ZNF121;#N/A
7009;SFMBT1;#N/A
7010;KDM5C;x
7011;RANBP3;#N/A
7012;RPRD2;#N/A
7013;NRDC;#N/A
7014;JMY;#N/A
7015;BCKDHA;#N/A
7016;CEP44;#N/A
7017;PDHX;#N/A
7018;NUMB;#N/A
7019;PLEKHB2;#N/A
7020;GLMN;#N/A
7021;UNC80;#N/A
7022;ZNF33A;#N/A
7023;DCAF17;#N/A
7024;CHRNB3;#N/A
7025;NOD1;#N/A
7026;GNL3L;#N/A
7027;MYH7B;#N/A
7028;UBE2B;#N/A
7029;SPARCL1;#N/A
7030;ATF7;#N/A
7031;KLHL15;#N/A
7032;ASB4;#N/A
7033;DCAF4;#N/A
7034;GPR137B;#N/A
7035;RNGTT;#N/A
7036;ACOT9;#N/A
7037;PIK3C2B;x
7038;DCUN1D2;#N/A
7039;RABEP1;#N/A
7040;ENY2;#N/A
7041;AHDC1;#N/A
7042;POLDIP3;#N/A
7043;MAN1A2;#N/A
7044;ABCD3;#N/A
7045;LRRC25;#N/A
7046;GXYLT2;#N/A
7047;PRR14;#N/A
7048;BBIP1;#N/A
7049;SLC25A3;#N/A
7050;HSPB6;#N/A
7051;KLF16;#N/A
7052;ANKRD6;#N/A
7053;RABGAP1;#N/A
7054;PKP4;#N/A
7055;WFIKKN2;#N/A
7056;WFIKKN1;#N/A
7057;CX3CR1;#N/A
7058;NAXD;#N/A
7059;BLVRA;#N/A
7060;AGER;#N/A
7061;UBE3D;#N/A
7062;SCAMP3;#N/A
7063;CCDC61;#N/A
7064;SIGIRR;#N/A
7065;KLHDC10;#N/A
7066;TREML2;#N/A
7067;NPAS4;#N/A
7068;APBB3;#N/A
7069;ZNF430;#N/A
7070;FRY;#N/A
7071;PTPRE;#N/A
7072;DNAJB9;#N/A
7073;MED31;#N/A
7074;EN1;#N/A
7075;WDR1;#N/A
7076;DIS3L;#N/A
7077;HLA-DPB1;#N/A
7078;PTOV1;#N/A
7079;SF3B3;#N/A
7080;EIF2S3;#N/A
7081;SVIL;#N/A
7082;TSEN2;#N/A
7083;DAZ1;#N/A
7084;TRMT2A;#N/A
7085;IPO7;#N/A
7086;RBSN;#N/A
7087;PECR;#N/A
7088;MED9;#N/A
7089;CRYGC;#N/A
7090;SCNN1B;#N/A
7091;MTCH1;#N/A
7092;PGM2;#N/A
7093;DTNA;#N/A
7094;RNF31;#N/A
7095;PCDH17;#N/A
7096;TTC1;#N/A
7097;BIN1;#N/A
7098;CRYBB2;#N/A
7099;UTP18;#N/A
7100;SIL1;#N/A
7101;PTPRS;x
7102;RAP2A;#N/A
7103;LAP3;#N/A
7104;CROT;#N/A
7105;RND3;#N/A
7106;SETMAR;#N/A
7107;MDM1;#N/A
7108;NSUN4;#N/A
7109;BLZF1;#N/A
7110;ZNF324;#N/A
7111;PTGES3L-AARSD1;#N/A
7112;DFFB;#N/A
7113;DIP2A;#N/A
7114;NHEJ1;#N/A
7115;KCNV2;#N/A
7116;PWP2;#N/A
7117;ATP13A3;#N/A
7118;PPP4R3B;#N/A
7119;TMEM230;#N/A
7120;NIPSNAP3A;#N/A
7121;AHNAK;#N/A
7122;HPCAL4;#N/A
7123;KCNIP2;#N/A
7124;NR2F2;#N/A
7125;NEK9;#N/A
7126;FKTN;#N/A
7127;NR4A2;#N/A
7128;TIGIT;#N/A
7129;RAPH1;#N/A
7130;CBFB;x
7131;FKBPL;#N/A
7132;MSH4;#N/A
7133;CPNE1;#N/A
7134;THOC2;#N/A
7135;ICAM5;#N/A
7136;SNRPC;#N/A
7137;RNF40;#N/A
7138;TIMM44;#N/A
7139;ACTR1B;#N/A
7140;POTEE;#N/A
7141;DHPS;#N/A
7142;TBC1D4;#N/A
7143;EXOG;#N/A
7144;NUCB1;#N/A
7145;SPAG9;#N/A
7146;PABPC1L;#N/A
7147;BCL2L14;#N/A
7148;TRAF3IP2;#N/A
7149;LZTS1;#N/A
7150;KLK2;#N/A
7151;GPRASP1;#N/A
7152;CENPX;#N/A
7153;ZNF318;#N/A
7154;PPP4R2;#N/A
7155;KLHL11;#N/A
7156;HAAO;#N/A
7157;DTNB;#N/A
7158;MSL1;#N/A
7159;GRIK3;#N/A
7160;USP3;#N/A
7161;SH3GLB2;#N/A
7162;SLC30A5;#N/A
7163;KTI12;#N/A
7164;RSBN1;#N/A
7165;PPP1R8;#N/A
7166;XAB2;#N/A
7167;ARMC10;#N/A
7168;LYG2;#N/A
7169;TSPAN17;#N/A
7170;KCNAB2;#N/A
7171;MRPS21;#N/A
7172;BCCIP;#N/A
7173;PDF;#N/A
7174;TTI2;#N/A
7175;CHCHD1;#N/A
7176;ARR3;#N/A
7177;IK;#N/A
7178;VPS35;#N/A
7179;CD1E;#N/A
7180;UNC13B;#N/A
7181;DOLPP1;#N/A
7182;SENP6;#N/A
7183;DNAJB5;#N/A
7184;RRP8;#N/A
7185;CSTA;#N/A
7186;TAT;#N/A
7187;UBE2D4;#N/A
7188;UBOX5;#N/A
7189;TMEM160;#N/A
7190;SPRR2E;#N/A
7191;ZCCHC10;#N/A
7192;RNF20;#N/A
7193;MTUS2;#N/A
7194;HTR3D;#N/A
7195;SPC25;#N/A
7196;SPRR2A;#N/A
7197;MT2A;#N/A
7198;GBF1;#N/A
7199;DHX16;#N/A
7200;KRT35;#N/A
7201;USP9Y;#N/A
7202;TNRC18;#N/A
7203;SPN;#N/A
7204;RAB31;#N/A
7205;EFNB3;#N/A
7206;HOOK2;#N/A
7207;RINT1;#N/A
7208;CPEB4;#N/A
