No.;Gene name;Score;Oncogene or Tumor Suppresson gene
827;RALBP1;0.000459352;#N/A
828;NXF3;0.000453003;#N/A
829;PTPN11;0.000452887;x
830;MPHOSPH9;0.000452715;#N/A
831;MAT1A;0.000452647;#N/A
832;H2BC15;0.000452037;#N/A
833;RPS6KA4;0.000451878;x
834;NR0B1;0.000451141;#N/A
835;TRO;0.000449716;#N/A
836;CHD1L;0.000449482;#N/A
837;NFKB1;0.000448747;#N/A
838;NR1I2;0.00044776;#N/A
839;NUP107;0.000447491;#N/A
840;AURKA;0.000447418;x
841;KIF1A;0.000447135;#N/A
842;TERT;0.00044637;x
843;PTPN6;0.000445706;#N/A
844;RAB6B;0.000445046;#N/A
845;YWHAB;0.00044446;#N/A
846;TBC1D7;0.000442384;#N/A
847;ARID3A;0.000440259;x
848;MYO16;0.000438586;#N/A
849;DAPK1;0.000437463;#N/A
850;YWHAZ;0.000435769;#N/A
851;AMOT;0.000435561;#N/A
852;SOX14;0.000433329;#N/A
853;CD36;0.000432962;#N/A
854;CITED1;0.000432944;#N/A
855;SASS6;0.000431615;#N/A
856;FBXO5;0.000431578;#N/A
857;NAA25;0.000430705;#N/A
858;QPRT;0.000430179;#N/A
859;QRICH2;0.000429469;#N/A
860;CCDC13;0.000429465;#N/A
861;CACYBP;0.000426164;#N/A
862;KIRREL2;0.000424475;#N/A
863;SEC13;0.000424316;#N/A
864;TNFSF11;0.000423547;#N/A
865;MAPK14;0.000422143;#N/A
866;FASLG;0.000421486;#N/A
867;BCL2L1;0.000421185;#N/A
868;UHRF1;0.000421185;#N/A
869;ACTBL2;0.000416647;#N/A
870;HNF4A;0.000415755;#N/A
871;EPO;0.000415591;#N/A
872;UCHL1;0.000415362;x
873;H2AX;0.000414879;#N/A
874;FASN;0.000414404;#N/A
875;H2AC4;0.000414365;#N/A
876;AHSG;0.000414212;#N/A
877;FGF8;0.000413667;x
878;SKP2;0.000412884;#N/A
879;CACNA1E;0.000411514;#N/A
880;RSPO4;0.00040992;#N/A
881;CYP1A1;0.000409598;#N/A
882;PCBP4;0.000409279;#N/A
883;ZIC2;0.000408387;#N/A
884;IRX4;0.000408056;#N/A
885;ATF6;0.000407528;#N/A
886;SLC9A4;0.000406898;#N/A
887;USP7;0.000406774;#N/A
888;CALCR;0.000405388;#N/A
889;DLX1;0.000402488;#N/A
890;TFDP1;0.000401947;#N/A
891;COL7A1;0.000400621;#N/A
892;TUBA3C;0.000400469;#N/A
893;AVL9;0.000399667;#N/A
894;SIGLEC11;0.000397566;#N/A
895;MAGEA11;0.000397356;#N/A
896;LARGE2;0.000396065;#N/A
897;SMYD3;0.000395403;x
898;SIM2;0.000393849;#N/A
899;CPSF6;0.000393725;#N/A
900;BCL6;0.000391556;x
901;TPTE;0.000391186;#N/A
902;UNC5CL;0.000389326;#N/A
903;TNF;0.000389173;#N/A
904;CAP1;0.00038871;#N/A
905;SNW1;0.000388448;#N/A
906;HOXC8;0.000387985;#N/A
907;TUBAL3;0.000385069;#N/A
908;SEPTIN12;0.000384754;#N/A
909;H2BC3;0.000384452;#N/A
910;KLK3;0.000384415;#N/A
911;KDM1A;0.000383984;#N/A
912;RFPL2;0.000383776;#N/A
913;MYH7;0.00038371;#N/A
914;TAT;0.000381146;#N/A
915;ITGA2B;0.000380313;#N/A
916;UBE2I;0.000379921;#N/A
917;PLEKHA8;0.0003797;#N/A
918;MME;0.000378769;#N/A
919;DCST1;0.000378734;#N/A
920;AURKC;0.000378386;#N/A
921;CDCA8;0.000378173;#N/A
922;H2BC21;0.000377367;#N/A
923;CFTR;0.000376544;#N/A
924;CCT2;0.000376331;#N/A
925;NR5A1;0.000373993;#N/A
926;NAT2;0.000373961;#N/A
927;SUMO1;0.000372276;#N/A
928;TIMELESS;0.000372015;#N/A
929;RNF144B;0.000371987;#N/A
930;WNT3A;0.000369795;#N/A
931;TSEN2;0.0003694;#N/A
932;PRMT5;0.000367725;#N/A
933;RAD54B;0.000365288;#N/A
934;RRAD;0.000364168;#N/A
935;ANKRD46;0.000363885;#N/A
936;CA2;0.000363496;#N/A
937;FAM222A;0.000362797;#N/A
938;MNS1;0.000362708;#N/A
939;ADAM12;0.000362121;#N/A
940;CBX8;0.00036131;#N/A
941;E2F7;0.000360904;#N/A
942;SP1;0.000360633;#N/A
943;MYEOV;0.000359998;#N/A
944;ANO3;0.000357694;#N/A
945;BORA;0.000357431;#N/A
946;AP2M1;0.000357347;#N/A
947;WNT2;0.000357259;#N/A
948;TUBB2B;0.000356945;#N/A
949;PTN;0.000356794;#N/A
950;VIL1;0.00035594;#N/A
951;IKBKG;0.000355349;#N/A
952;POLR1G;0.000355302;#N/A
953;CEP152;0.000353923;#N/A
954;SELL;0.000353664;#N/A
955;DLX5;0.000352876;#N/A
956;DTX3L;0.000352557;#N/A
957;NT5DC2;0.000351559;#N/A
958;BEND3;0.000351377;#N/A
959;H1-3;0.000350005;x
960;ZIC3;0.000349776;#N/A
961;GOLPH3;0.000349662;#N/A
962;HEY1;0.000349538;#N/A
963;TFAP2B;0.000349269;#N/A
964;SMAD2;0.000349257;x
965;DSE;0.000348655;#N/A
966;FOXH1;0.000348093;#N/A
967;PLXNA1;0.000346986;#N/A
968;DLX2;0.00034662;#N/A
969;SULF2;0.000346487;#N/A
970;PTK2;0.00034643;#N/A
971;FBXL6;0.000346216;#N/A
972;CEP135;0.000346022;#N/A
973;SPATA17;0.000345412;#N/A
974;TROAP;0.000345205;#N/A
975;AAK1;0.000344767;#N/A
976;GCM1;0.000344529;#N/A
977;TFF1;0.000344454;#N/A
978;PLAC1;0.000344426;#N/A
979;CCNA1;0.000344381;#N/A
980;DUSP9;0.000344352;#N/A
981;DBF4;0.000344346;#N/A
982;RAX;0.000343608;#N/A
983;QSER1;0.000343599;#N/A
984;MCM3;0.00034306;#N/A
985;LHX4;0.000342658;#N/A
986;CCT6A;0.000342499;#N/A
987;FGF4;0.000342395;x
988;CNTNAP3;0.000340421;#N/A
989;RBPJ;0.000340007;#N/A
990;HERC5;0.00033993;#N/A
991;ATAD5;0.000339273;#N/A
992;HMGA2;0.000339181;x
993;HMGB2;0.000338418;#N/A
994;RIPK2;0.000337995;#N/A
995;H2BC11;0.000336306;#N/A
996;MAD2L1;0.000335848;#N/A
997;MTCP1;0.000335229;#N/A
998;FOXA3;0.000334292;#N/A
999;INSM1;0.000334206;#N/A
1000;PAX1;0.000333859;#N/A
1001;INS;0.000332879;#N/A
1002;SLBP;0.000332187;#N/A
1003;ORC1;0.000330112;#N/A
1004;TRIML2;0.000328932;#N/A
1005;BMF;0.000328782;#N/A
1006;KIF4A;0.000328741;#N/A
1007;ADAMTS12;0.000328723;#N/A
1008;FATE1;0.000328689;#N/A
1009;ALPI;0.000328445;#N/A
1010;ADCY8;0.000327484;#N/A
1011;HHIPL2;0.000326933;#N/A
1012;EME1;0.000326537;#N/A
1013;ZNF74;0.000324359;#N/A
1014;SIX6;0.000323937;#N/A
1015;FOXB1;0.00032357;#N/A
1016;TPX2;0.000323235;#N/A
1017;ISG15;0.000323062;#N/A
1018;DSC1;0.000322784;#N/A
1019;RARA;0.000322721;#N/A
1020;GRIN3B;0.000322403;#N/A
1021;VPS72;0.000322333;#N/A
1022;CNOT2;0.000321684;#N/A
1023;COL9A3;0.000321327;#N/A
1024;CDC20;0.000321094;#N/A
1025;MTHFD1;0.000320821;#N/A
1026;FBXO45;0.000320636;#N/A
1027;WNT16;0.00032046;#N/A
1028;NUP205;0.000319867;#N/A
1029;EFNB2;0.000319571;#N/A
1030;SLX1B;0.000319432;#N/A
1031;SP7;0.000319426;#N/A
1032;SERPINB7;0.000318585;#N/A
1033;ASPH;0.000317519;#N/A
1034;HOXB9;0.00031704;#N/A
1035;IRAK1;0.000316896;#N/A
1036;H2BC9;0.000316139;#N/A
1037;MAP2K1;0.000316136;x
1038;ABCC2;0.000315529;#N/A
1039;ADD2;0.000315054;#N/A
1040;GRIN2B;0.000314938;#N/A
1041;DSG4;0.000314719;#N/A
1042;TMEM132A;0.000313256;#N/A
1043;TNFSF18;0.000311286;#N/A
1044;CAND1;0.000311107;#N/A
1045;H2BC17;0.000309893;#N/A
1046;ATF2;0.000309878;#N/A
1047;CDX1;0.00030933;#N/A
1048;CENPA;0.000309154;#N/A
1049;H2BC13;0.000308244;#N/A
1050;POU4F1;0.000308049;#N/A
1051;XPOT;0.000307921;#N/A
1052;COL17A1;0.000307907;#N/A
1053;FOXA2;0.000307696;#N/A
1054;SGK2;0.00030767;#N/A
1055;MED15;0.000306917;#N/A
1056;FOXI1;0.000306567;#N/A
1057;CDCA2;0.000306486;#N/A
1058;FSD1;0.000306376;#N/A
1059;ALDH3A1;0.000306116;#N/A
1060;BCAT1;0.000305508;#N/A
1061;AMDHD1;0.000305063;#N/A
1062;IL37;0.00030435;#N/A
1063;CCR3;0.000304282;#N/A
1064;SS18L1;0.000304056;#N/A
1065;SPECC1;0.000304025;#N/A
1066;TIGD2;0.000302805;#N/A
1067;SATB2;0.00030262;#N/A
1068;IL1B;0.000302455;#N/A
1069;INSRR;0.00030155;#N/A
1070;NR2E1;0.000300865;#N/A
1071;TNN;0.000300832;#N/A
1072;SH2D5;0.000300099;#N/A
1073;MRPS17;0.000299667;#N/A
1074;PSMC2;0.000299091;#N/A
1075;PTPRN;0.000299056;#N/A
1076;MYPN;0.000298735;#N/A
1077;ATP2A1;0.000298551;#N/A
1078;UBA2;0.000297835;#N/A
1079;IFIT1;0.000297796;#N/A
1080;PSMD2;0.000297667;#N/A
1081;FBN2;0.000297327;#N/A
1082;IL13RA2;0.000297037;#N/A
1083;CHRND;0.00029682;#N/A
1084;ARNTL2;0.000295808;#N/A
1085;PHOX2A;0.000295242;#N/A
1086;ARX;0.000295232;#N/A
1087;PPM1J;0.00029517;#N/A
1088;FABP1;0.00029508;#N/A
1089;CCDC68;0.00029496;#N/A
1090;FCGR2A;0.000294495;#N/A
1091;TLR2;0.000294482;#N/A
1092;LRRC39;0.000293295;#N/A
1093;C11orf16;0.000292706;#N/A
1094;NEB;0.000290939;#N/A
1095;CDC25B;0.000290853;#N/A
1096;PANX3;0.000290475;#N/A
1097;CSMD1;0.000290475;#N/A
1098;CCT5;0.000290352;#N/A
1099;CDHR2;0.000290151;#N/A
1100;MAGOHB;0.000290032;#N/A
1101;CHAF1B;0.000289728;#N/A
1102;DCBLD2;0.000289361;#N/A
1103;CASP14;0.000289333;#N/A
1104;PGC;0.000289225;#N/A
1105;NOTUM;0.000288925;#N/A
1106;MUC13;0.0002889;#N/A
1107;GOLT1B;0.000288883;#N/A
1108;HASPIN;0.00028848;#N/A
1109;GJB1;0.000287926;#N/A
1110;UBE2L3;0.000287318;#N/A
1111;DCP2;0.000287167;#N/A
1112;TAF11;0.00028678;#N/A
1113;FOXC2;0.000286452;#N/A
1114;TACC3;0.000286203;#N/A
1115;INHBA;0.000285799;x
1116;OAS3;0.000284343;#N/A
1117;STIP1;0.000283507;#N/A
1118;AMBP;0.000283239;#N/A
1119;FGA;0.000282405;#N/A
1120;MYO10;0.000281884;#N/A
1121;MAGED1;0.000281655;#N/A
1122;UGT8;0.000281241;#N/A
1123;MX1;0.000280689;#N/A
1124;L3MBTL1;0.000280661;#N/A
1125;TFEC;0.000279794;#N/A
1126;PLA2G12B;0.000279461;#N/A
1127;AIMP2;0.000279429;#N/A
1128;FAP;0.000278827;#N/A
1129;LRRC15;0.000278623;#N/A
1130;PIGM;0.000278379;#N/A
1131;HOXD13;0.000277927;#N/A
1132;RAPSN;0.000277395;#N/A
1133;TUBB4A;0.000277353;#N/A
1134;PEX19;0.000276878;#N/A
1135;OBP2A;0.000276015;#N/A
1136;PCNT;0.000275731;#N/A
1137;HOXC4;0.000275655;#N/A
1138;NT5E;0.000275305;#N/A
1139;KRT14;0.000274959;#N/A
1140;KIF5A;0.000274699;#N/A
1141;ARRB1;0.00027417;#N/A
1142;PCGF2;0.00027409;#N/A
1143;CCKBR;0.000274082;#N/A
1144;ZNF676;0.000274073;#N/A
1145;PGK1;0.000273727;#N/A
1146;SPHK1;0.00027356;#N/A
1147;ILF3;0.000273344;#N/A
1148;ITGAD;0.000273103;#N/A
1149;SEMA4G;0.000273045;#N/A
1150;RFPL4B;0.000272353;#N/A
1151;GRIN1;0.000272275;#N/A
1152;LRRC46;0.00027222;#N/A
1153;KAT2B;0.000272119;#N/A
1154;TAS1R3;0.000271255;#N/A
1155;RHOXF2;0.000270992;#N/A
1156;FGF2;0.000269405;x
1157;HDAC3;0.000268772;#N/A
1158;CCDC14;0.000268733;#N/A
1159;CCDC150;0.000268351;#N/A
1160;TTR;0.000268193;#N/A
1161;USP18;0.000267499;#N/A
1162;SLC15A5;0.000266981;#N/A
1163;TLK2;0.000266786;#N/A
1164;LYN;0.000266258;x
1165;EGLN3;0.000265933;#N/A
1166;PRL;0.000265603;#N/A
1167;SNAP91;0.000265541;#N/A
1168;VCAM1;0.000265433;#N/A
1169;STMN1;0.000265202;#N/A
1170;RBM17;0.000265087;#N/A
1171;TM4SF20;0.000263729;#N/A
1172;FOS;0.00026362;#N/A
1173;TNFRSF11B;0.000263094;#N/A
1174;CCDC7;0.000262936;#N/A
1175;ADAP2;0.000262906;#N/A
1176;DEDD;0.000262463;#N/A
1177;FBXO6;0.000262453;#N/A
1178;NEFH;0.000262346;#N/A
1179;TARS1;0.000262218;#N/A
1180;C2orf72;0.000262165;#N/A
1181;PCNA;0.000261901;#N/A
1182;POLR2K;0.000261851;#N/A
1183;NFYC;0.000261138;#N/A
1184;HSPB9;0.000260461;#N/A
1185;XPO5;0.000260093;#N/A
1186;MYO1A;0.000259875;#N/A
1187;C5orf22;0.000259701;#N/A
1188;SCARB1;0.000259577;#N/A
1189;PIP5KL1;0.000259341;#N/A
1190;FZD5;0.000259312;#N/A
1191;CSF2;0.000258984;#N/A
1192;PEG10;0.000258802;#N/A
1193;SFMBT1;0.000258573;#N/A
1194;TEKT4;0.000258445;#N/A
1195;CGA;0.000258113;#N/A
1196;HMOX1;0.00025773;#N/A
1197;TUBA8;0.000256494;#N/A
1198;SUMO4;0.000256335;#N/A
1199;SULT1C2;0.00025601;#N/A
1200;SMS;0.000255985;#N/A
1201;ZNF273;0.000255889;#N/A
1202;EXOSC3;0.000255869;#N/A
1203;NTS;0.000255676;#N/A
1204;NEFL;0.000255291;#N/A
1205;CEP250;0.000254921;#N/A
1206;MAGEA4;0.000254848;#N/A
1207;FKBP6;0.000254763;#N/A
1208;SLC39A4;0.000254724;#N/A
1209;CTSV;0.000254139;#N/A
1210;RNASE7;0.000253779;#N/A
1211;CENPK;0.00025342;#N/A
1212;SULF1;0.000252663;#N/A
1213;ZWINT;0.000252345;#N/A
1214;RANBP9;0.000251555;#N/A
1215;BMPR1B;0.000251484;#N/A
1216;BSND;0.000251192;#N/A
1217;H2BC14;0.000250333;#N/A
1218;IYD;0.000250097;#N/A
1219;NLN;0.000249995;#N/A
1220;RBBP4;0.00024997;#N/A
1221;EEF1A2;0.000249965;#N/A
1222;FASTKD3;0.000249823;#N/A
1223;ZG16;0.000249353;#N/A
1224;APIP;0.000248901;#N/A
1225;TMPPE;0.000248753;#N/A
1226;KIF18A;0.000248662;#N/A
1227;MAGEC2;0.000248365;#N/A
1228;WDHD1;0.000247975;#N/A
1229;HIVEP3;0.000247938;#N/A
1230;RNF2;0.000247886;#N/A
1231;NPM1;0.000247858;x
1232;SLC47A1;0.0002478;#N/A
1233;BGN;0.000247799;#N/A
1234;MARS1;0.000247616;#N/A
1235;TTF2;0.00024741;#N/A
1236;TRPC7;0.000247385;#N/A
1237;GABRG2;0.000246582;#N/A
1238;PLCZ1;0.00024655;#N/A
1239;KCNA4;0.000246361;#N/A
1240;ITPR3;0.000246292;#N/A
1241;AP4M1;0.000246237;#N/A
1242;IP6K3;0.000246209;#N/A
1243;CA1;0.000246139;#N/A
1244;ACTL8;0.000246002;#N/A
1245;COPA;0.000245965;#N/A
1246;CDC7;0.000245884;#N/A
1247;ASIC2;0.000245305;#N/A
1248;ZFP41;0.000244587;#N/A
1249;FRAS1;0.00024457;#N/A
1250;H1-1;0.000244561;#N/A
1251;IFIH1;0.000244412;#N/A
1252;INPP5E;0.000243653;#N/A
1253;CTBP1;0.000243381;#N/A
1254;KIF26B;0.000242972;#N/A
1255;CIP2A;0.000242861;#N/A
1256;SLC34A2;0.000242798;#N/A
1257;FSIP1;0.000241699;#N/A
1258;PYCARD;0.000241496;#N/A
1259;USP49;0.000241313;#N/A
1260;MBOAT1;0.00024121;#N/A
1261;ARRB2;0.000241161;#N/A
1262;TRAF1;0.000241025;#N/A
1263;FTCD;0.000240902;#N/A
1264;PDK1;0.000240814;x
1265;CHPF;0.00024074;#N/A
1266;TRAF6;0.000240473;#N/A
1267;PIP;0.000239772;#N/A
1268;NR3C1;0.000239353;#N/A
1269;ACTL6B;0.000238716;#N/A
1270;TRPC5;0.000238471;#N/A
1271;TBR1;0.000238267;#N/A
1272;MAGEA1;0.000238047;#N/A
1273;RPA1;0.000237875;#N/A
1274;FRMD5;0.000237332;#N/A
1275;GORAB;0.000236668;#N/A
1276;FABP9;0.000236217;#N/A
1277;APOA1;0.00023597;#N/A
1278;NUP155;0.000235858;#N/A
1279;H2AC7;0.000235192;#N/A
1280;LHX2;0.000235163;#N/A
1281;PNPLA1;0.000235162;#N/A
1282;SLC3A2;0.000235048;#N/A
1283;ANKRD13B;0.000234382;#N/A
1284;IGF2BP1;0.000233994;#N/A
1285;IL1R2;0.000233971;#N/A
1286;CARTPT;0.000233847;#N/A
1287;HSD11B2;0.000233768;#N/A
1288;CYP2W1;0.00023368;#N/A
1289;PZP;0.000233645;#N/A
1290;NFE2L3;0.000232884;#N/A
1291;CDC5L;0.000232706;#N/A
1292;ASPM;0.000232162;#N/A
1293;FOXS1;0.000232001;#N/A
1294;RAB3IP;0.000231959;#N/A
1295;CHUK;0.000231769;#N/A
1296;DDN;0.000230901;#N/A
1297;CLPB;0.000230495;#N/A
1298;HAUS1;0.000230289;#N/A
1299;CDC37;0.000230042;#N/A
1300;RBP1;0.000230016;#N/A
1301;E2F1;0.00022954;#N/A
1302;TERF1;0.000229456;#N/A
1303;SIRT1;0.000228417;#N/A
1304;FAM161A;0.000228366;#N/A
1305;MMP14;0.000227923;#N/A
1306;TRIM28;0.000227845;#N/A
1307;VCAN;0.00022765;#N/A
1308;TERF2IP;0.000227555;#N/A
1309;FARSB;0.000227481;#N/A
1310;URI1;0.000227085;#N/A
1311;CRK;0.000226992;#N/A
1312;LCN1;0.00022691;#N/A
1313;NUF2;0.000226849;x
1314;AKIP1;0.000226661;#N/A
1315;H2BC6;0.000226475;#N/A
1316;AHCY;0.000225996;#N/A
1317;PSMD11;0.000225968;#N/A
1318;PCGF3;0.000225886;#N/A
1319;MAPK8;0.000225869;#N/A
1320;COL10A1;0.000225281;#N/A
1321;AIPL1;0.00022495;#N/A
1322;SEMG2;0.000224777;#N/A
1323;ESR2;0.000224527;#N/A
1324;HAP1;0.000224342;#N/A
1325;H2AC21;0.000224187;#N/A
1326;ABHD12B;0.000223898;#N/A
1327;TTLL6;0.000223166;#N/A
1328;RBM28;0.000223039;#N/A
1329;AKT2;0.000223032;x
1330;LCK;0.000222893;x
1331;CDH7;0.000222394;#N/A
1332;CPLX2;0.000222332;#N/A
1333;HEPHL1;0.000222215;#N/A
1334;OTUB1;0.000222184;#N/A
1335;YWHAG;0.000221998;#N/A
1336;TUBB3;0.000221493;#N/A
1337;PNMA6A;0.000221332;#N/A
1338;TUBB8;0.000221214;#N/A
1339;KRT77;0.000220562;#N/A
1340;FOXK2;0.000220378;#N/A
1341;ZCCHC12;0.000220279;#N/A
1342;TADA1;0.000220256;#N/A
1343;FSTL5;0.000220147;#N/A
1344;GFPT1;0.00021998;#N/A
1345;S100A7;0.00021956;#N/A
1346;ZC3HAV1L;0.000219351;#N/A
1347;DCLK3;0.000219155;#N/A
1348;ACOX1;0.000219084;#N/A
1349;L1CAM;0.000219017;#N/A
1350;AQP4;0.000218515;#N/A
1351;SKP1;0.000218263;#N/A
1352;CCDC62;0.00021804;#N/A
1353;PRMT8;0.00021784;#N/A
1354;CTCFL;0.000217486;#N/A
1355;UGT3A2;0.000217182;#N/A
1356;MAFA;0.000216921;#N/A
1357;CDK4;0.000216757;x
1358;EIF2B2;0.00021657;#N/A
1359;SNAP29;0.0002164;#N/A
1360;GPR84;0.000216065;#N/A
1361;FOXR2;0.000215464;#N/A
1362;PLG;0.000215325;#N/A
1363;CREB1;0.000214989;x
1364;PPP2R1A;0.000214918;x
1365;SULT1B1;0.00021487;#N/A
1366;HEPACAM2;0.000214636;#N/A
1367;HELLS;0.000213347;#N/A
1368;SPDYA;0.000213257;#N/A
1369;GSG1;0.000213237;#N/A
1370;MCM8;0.00021309;#N/A
1371;MIS12;0.000212741;#N/A
1372;SIGLEC7;0.000212473;#N/A
1373;AP2S1;0.0002123;#N/A
1374;SLC30A3;0.000211813;#N/A
1375;APOA2;0.000211805;#N/A
1376;CSN1S1;0.000211601;#N/A
1377;NELL1;0.000211253;#N/A
1378;AIM2;0.000210891;#N/A
1379;A1CF;0.000210836;#N/A
1380;CDK9;0.000210658;#N/A
1381;CREB3L3;0.000210317;#N/A
1382;CLDN6;0.000209692;#N/A
1383;CREB3;0.000209688;#N/A
1384;CDH10;0.000209475;#N/A
1385;SYP;0.00020938;#N/A
1386;ATXN7L2;0.000209128;#N/A
1387;MAGEB2;0.000209115;#N/A
1388;CEP44;0.00020908;#N/A
1389;CYP3A4;0.000208858;#N/A
1390;TUBA4B;0.000208732;#N/A
1391;MTNR1A;0.000208577;#N/A
1392;C10orf90;0.000207618;#N/A
1393;PDZK1;0.000207598;#N/A
1394;NKX6-1;0.000207492;#N/A
1395;FSD2;0.000206936;#N/A
1396;CACNA1A;0.000206708;#N/A
1397;CDH15;0.000206352;#N/A
1398;GLO1;0.000205889;#N/A
1399;USP21;0.000205598;#N/A
1400;POTEE;0.000205565;#N/A
1401;POTEF;0.000205396;#N/A
1402;USP39;0.000204684;#N/A
1403;MAPK8IP2;0.000204675;#N/A
1404;IFNB1;0.000204644;#N/A
1405;IFNG;0.000204597;#N/A
1406;CASK;0.000204445;#N/A
1407;KAT5;0.000204441;#N/A
1408;DYNLL1;0.000204179;#N/A
1409;PHLDA3;0.000203204;#N/A
1410;SMAD1;0.000203196;#N/A
1411;FOXO6;0.000203184;#N/A
1412;CCDC77;0.000203025;#N/A
1413;APOH;0.000202601;#N/A
1414;NECAB2;0.000202497;#N/A
1415;FOXL2;0.00020228;x
1416;PAICS;0.00020174;#N/A
1417;FGB;0.00020142;#N/A
1418;SEMG1;0.000201347;#N/A
1419;ASRGL1;0.0002012;#N/A
1420;DCN;0.000201069;#N/A
1421;ACVR2B;0.000200997;#N/A
1422;LEF1;0.000200847;x
1423;SCN5A;0.000200771;#N/A
1424;KLK5;0.0002007;#N/A
1425;SIX1;0.000200653;#N/A
1426;COMP;0.000200514;#N/A
1427;ROPN1;0.000200482;#N/A
1428;PDK3;0.000199817;#N/A
1429;ZNF114;0.00019955;#N/A
1430;MTNR1B;0.000199532;#N/A
1431;BIRC6;0.000199477;#N/A
1432;PASD1;0.000199414;#N/A
1433;TMEM139;0.000199327;#N/A
1434;RAB40AL;0.000199296;#N/A
1435;KRT85;0.000199169;#N/A
1436;PIN1;0.000199085;#N/A
1437;FCGR1A;0.000199067;#N/A
1438;PPP2CA;0.000199026;#N/A
1439;TYROBP;0.000198712;#N/A
1440;JUP;0.000198388;#N/A
1441;NXPH2;0.000198034;#N/A
1442;ELAVL3;0.000197947;#N/A
1443;FOXN4;0.000197903;x
1444;GAS6;0.000197503;#N/A
1445;ORM2;0.000197257;#N/A
1446;CCL20;0.000197251;#N/A
1447;SERPINA4;0.000196545;#N/A
1448;CSNK2A1;0.00019612;#N/A
1449;FGL1;0.000196068;#N/A
1450;PRKCZ;0.000195885;#N/A
1451;ELOA2;0.000195796;#N/A
1452;ELAVL4;0.000195406;#N/A
1453;VGLL3;0.000195401;#N/A
1454;VHL;0.000195092;x
1455;KRT6B;0.000194503;#N/A
1456;B4GALT3;0.000194493;#N/A
1457;PRKCG;0.00019445;#N/A
1458;UCHL5;0.000194409;#N/A
1459;MAML1;0.000193993;#N/A
1460;TH;0.000193507;#N/A
1461;PUS7;0.000193345;#N/A
1462;USP34;0.000193201;#N/A
1463;LAMB4;0.000192891;#N/A
1464;LMX1B;0.000192697;#N/A
1465;RCOR2;0.000192689;#N/A
1466;CPZ;0.000192689;#N/A
1467;CPA1;0.000192642;#N/A
1468;NAA40;0.000191987;#N/A
1469;FREM2;0.00019188;#N/A
1470;OPTN;0.000191775;#N/A
1471;SUV39H1;0.00019141;#N/A
1472;PLEKHG4;0.00019136;#N/A
1473;FKBP10;0.000190973;#N/A
1474;FRMPD1;0.000190914;#N/A
1475;MYH7B;0.000190758;#N/A
1476;C4BPA;0.000190094;#N/A
1477;SHD;0.000190069;#N/A
1478;ORM1;0.000190032;#N/A
1479;SPI1;0.000189783;#N/A
1480;PCSK9;0.000189652;#N/A
1481;TNKS2;0.000189546;#N/A
1482;TMEM186;0.000189178;#N/A
1483;HK3;0.000188834;#N/A
1484;MYH4;0.000188738;#N/A
1485;KLB;0.000188648;#N/A
1486;HAUS6;0.00018861;#N/A
1487;HECW1;0.00018821;#N/A
1488;AKR1D1;0.000187176;#N/A
1489;AP3B2;0.000187164;#N/A
1490;VSIG8;0.000186975;#N/A
1491;ALPG;0.000186835;#N/A
1492;VPS37D;0.000186805;#N/A
1493;TICRR;0.000186428;#N/A
1494;MT-CO2;0.000186124;#N/A
1495;OGT;0.000185878;#N/A
1496;GIP;0.000185701;#N/A
1497;LAMC2;0.000185213;#N/A
1498;PLXNA3;0.000185197;#N/A
1499;PDPK1;0.000185155;#N/A
1500;BAG6;0.000184914;#N/A
1501;MAPRE1;0.000184597;#N/A
1502;SEPTIN3;0.000184484;#N/A
1503;C3orf20;0.000184427;#N/A
1504;SUSD2;0.000184344;#N/A
1505;MAST1;0.000184162;#N/A
1506;GLP1R;0.000184025;#N/A
1507;BATF2;0.000183543;#N/A
1508;CRKL;0.000183447;x
1509;NTM;0.000183142;#N/A
1510;CDKAL1;0.000183108;#N/A
1511;FOXE1;0.000182486;#N/A
1512;CLDN19;0.0001824;#N/A
1513;INHA;0.000182274;x
1514;POLA1;0.000181606;#N/A
1515;KRT84;0.000181587;#N/A
1516;HRG;0.00018117;#N/A
1517;CSPP1;0.000181025;#N/A
1518;YWHAH;0.000180901;#N/A
1519;GOPC;0.000180857;#N/A
1520;CDK1;0.000180811;#N/A
1521;CPM;0.000180645;#N/A
1522;H1-6;0.000180476;#N/A
1523;GLRX;0.000180356;#N/A
1524;IFIT3;0.000180183;#N/A
1525;FAM111B;0.000179596;#N/A
1526;RYR1;0.000179495;#N/A
1527;HIF1AN;0.000179371;#N/A
1528;C1QC;0.000179229;#N/A
1529;IFITM1;0.000179003;#N/A
1530;MMP7;0.000178642;#N/A
1531;KNG1;0.000177939;#N/A
1532;SFTPD;0.000177679;#N/A
1533;YWHAE;0.000177287;#N/A
1534;CRH;0.000177158;#N/A
1535;YWHAQ;0.000177143;#N/A
1536;BTRC;0.000177063;#N/A
1537;APLP1;0.000176845;#N/A
1538;APBB1IP;0.00017684;#N/A
1539;APOC3;0.000176546;#N/A
1540;DPYSL5;0.000176474;#N/A
1541;ATP6V1B1;0.000176188;#N/A
1542;RAB39A;0.000176119;#N/A
1543;CBX5;0.000176082;#N/A
1544;METTL7B;0.000175784;#N/A
1545;PRKACA;0.000175555;x
1546;GAP43;0.000175171;#N/A
1547;SYT1;0.000175066;#N/A
1548;GALNT2;0.000174841;#N/A
1549;HIC2;0.00017466;#N/A
